Gene1	Gene2	corVal	pValue
g1	g47	0.0180432186268914	0.782297911464834
g47	g1	0.0180432186268913	0.782297911464834
g0	g31	0.0179327750496198	0.783597418763357
g31	g0	0.0179327750496198	0.783597418763358
g16	g48	0.0178456180413151	0.784623354108455
g48	g16	0.0178456180413151	0.784623354108456
g2	g11	0.0177851255779973	0.785335636762977
g11	g2	0.0177851255779972	0.785335636762978
g46	g50	0.0176270071246084	0.787198281718946
g50	g46	0.0176270071246084	0.787198281718946
g58	g46	0.0175456479855165	0.788157169567308
g46	g58	0.0175456479855164	0.788157169567308
g9	g13	0.0175200344960424	0.788459112806779
g13	g9	0.0175200344960423	0.78845911280678
g37	g27	0.0174983249243316	0.78871505965241
g27	g37	0.0174983249243316	0.78871505965241
g50	g25	0.0173999707417859	0.789874898191493
g25	g50	0.0173999707417859	0.789874898191493
g60	g9	0.0173882825722524	0.790012761364079
g9	g60	0.0173882825722524	0.790012761364079
g16	g26	0.0173194831741791	0.790824389623912
g26	g16	0.017319483174179	0.790824389623913
g26	g14	0.0171725327819323	0.792558721101459
g14	g26	0.0171725327819322	0.79255872110146
g55	g45	0.0171390026029441	0.792954592772968
g45	g55	0.017139002602944	0.792954592772968
g51	g0	0.016975346071024	0.794887551194455
g0	g51	0.016975346071024	0.794887551194455
g64	g5	0.0168289781771553	0.79661737324722
g5	g64	0.0168289781771553	0.796617373247221
g62	g6	0.0168236900684136	0.796679888429925
g6	g62	0.0168236900684135	0.796679888429926
g22	g11	0.0167366472918269	0.79770908031381
g11	g22	0.0167366472918269	0.79770908031381
g48	g47	0.0166487233304602	0.798749046127938
g47	g48	0.0166487233304602	0.798749046127938
g1	g52	0.0165657193397022	0.799731144123199
g52	g1	0.016565719339702	0.799731144123202
g58	g19	0.0163464942975643	0.802326510723997
g19	g58	0.0163464942975643	0.802326510723998
g48	g7	0.0160659099782875	0.805651459173724
g7	g48	0.0160659099782875	0.805651459173725
g55	g41	0.0159838785710544	0.806624201268694
g41	g55	0.0159838785710543	0.806624201268695
g10	g27	0.0159710193409403	0.80677671515369
g27	g10	0.0159710193409402	0.806776715153691
g14	g10	0.0159333255824878	0.807223815183191
g10	g14	0.0159333255824877	0.807223815183192
g58	g36	0.0159113277052695	0.807484769314808
g36	g58	0.0159113277052695	0.807484769314808
g18	g55	0.0157859667806405	0.80897229336661
g55	g18	0.0157859667806404	0.808972293366612
g2	g25	0.0157218012490286	0.809733942954103
g25	g2	0.0157218012490285	0.809733942954103
g27	g43	0.015683773513251	0.810185419544203
g43	g27	0.015683773513251	0.810185419544203
g17	g51	0.0155864921922309	0.811340657613812
g51	g17	0.0155864921922308	0.811340657613812
g24	g10	0.015506824339169	0.812287035916688
g10	g24	0.015506824339169	0.812287035916688
g30	g55	0.015464051313332	0.812795251289009
g55	g30	0.015464051313332	0.81279525128901
g0	g4	0.0153705926603158	0.813905969365818
g4	g0	0.0153705926603157	0.813905969365819
g18	g48	0.0153442020065919	0.814219678981777
g48	g18	0.0153442020065918	0.814219678981779
g51	g58	0.0151353753226562	0.816703072900188
g58	g51	0.0151353753226562	0.816703072900188
g62	g45	0.0149293510360436	0.81915493373338
g45	g62	0.0149293510360435	0.819154933733381
g60	g37	0.0148828732487179	0.819708302042216
g37	g60	0.0148828732487179	0.819708302042216
g19	g32	0.0148302413458575	0.820335049451526
g32	g19	0.0148302413458575	0.820335049451526
g28	g14	0.014816743615834	0.820495800526824
g14	g28	0.014816743615834	0.820495800526824
g37	g7	0.0147986464977228	0.820711339722727
g7	g37	0.0147986464977228	0.820711339722727
g25	g17	0.014777490784805	0.82096332426323
g17	g25	0.014777490784805	0.82096332426323
g56	g27	0.0147567155259732	0.821210795103595
g27	g56	0.0147567155259731	0.821210795103596
g33	g55	0.0146734930223444	0.822202302417687
g55	g33	0.0146734930223444	0.822202302417688
g28	g15	0.0146320240857645	0.822696465984308
g15	g28	0.0146320240857645	0.822696465984308
g62	g13	0.0145302334074947	0.823909748021894
g13	g62	0.0145302334074946	0.823909748021895
g53	g48	0.0145200783800462	0.824030812671085
g48	g53	0.0145200783800462	0.824030812671085
g15	g29	0.0144529920340229	0.824830696778533
g29	g15	0.0144529920340228	0.824830696778534
g49	g13	0.0144447482119914	0.824929002027773
g13	g49	0.0144447482119914	0.824929002027773
g32	g62	0.0142866820442564	0.82681442233512
g62	g32	0.0142866820442564	0.82681442233512
g9	g4	0.0142814144903436	0.826877271100371
g4	g9	0.0142814144903435	0.826877271100373
g14	g64	0.0142372540181862	0.827404206237597
g64	g14	0.0142372540181862	0.827404206237598
g40	g46	0.0140914847206861	0.829144113221974
g46	g40	0.0140914847206861	0.829144113221975
g42	g62	0.0140377206939527	0.829786053096966
g62	g42	0.0140377206939526	0.829786053096966
g11	g6	0.0140199468111381	0.82999829725229
g6	g11	0.0140199468111381	0.82999829725229
g29	g49	0.0139532607085316	0.830794729098635
g49	g29	0.0139532607085316	0.830794729098635
g58	g62	0.0139446955698931	0.83089703504724
g62	g58	0.0139446955698931	0.83089703504724
g42	g30	0.0138523297050353	0.832000475938181
g30	g42	0.0138523297050352	0.832000475938182
g47	g30	0.0138442230577733	0.832097337043656
g30	g47	0.0138442230577733	0.832097337043657
g11	g19	0.0137632065078635	0.833065490543921
g19	g11	0.0137632065078634	0.833065490543921
g8	g49	0.0137369680762474	0.833379095665424
g49	g8	0.0137369680762473	0.833379095665424
g16	g27	0.0136493330458226	0.834426711513684
g27	g16	0.0136493330458226	0.834426711513684
g58	g16	0.0135636426943467	0.835451362511364
g16	g58	0.0135636426943467	0.835451362511364
g55	g23	0.0135316264803549	0.83583427092957
g23	g55	0.0135316264803549	0.83583427092957
g28	g53	0.0135223604283973	0.835945098536471
g53	g28	0.0135223604283973	0.835945098536471
g22	g28	0.0134428826138367	0.836895834153273
g28	g22	0.0134428826138367	0.836895834153273
g50	g30	0.0133655852537188	0.837820713676773
g30	g50	0.0133655852537185	0.837820713676777
g22	g56	0.0133641113393588	0.837838351546464
g56	g22	0.0133641113393587	0.837838351546466
g57	g6	0.013237568244016	0.839352953948624
g6	g57	0.0132375682440159	0.839352953948624
g17	g63	0.0131075283547038	0.840910025761183
g63	g17	0.0131075283547038	0.840910025761183
g64	g37	0.0131013409138952	0.840984128412947
g37	g64	0.0131013409138952	0.840984128412947
g33	g63	0.0126820292467103	0.846009160032507
g63	g33	0.0126820292467103	0.846009160032507
g54	g8	0.01260917590981	0.846882875449571
g8	g54	0.01260917590981	0.846882875449572
g63	g14	0.0125247517910475	0.847895590839009
g14	g63	0.0125247517910475	0.847895590839009
g2	g64	0.0124683025276305	0.848572871232445
g64	g2	0.0124683025276305	0.848572871232445
g22	g1	0.0124149663427314	0.849212902874069
g1	g22	0.0124149663427312	0.84921290287407
g42	g64	0.0123093303336806	0.85048082101441
g64	g42	0.0123093303336805	0.85048082101441
g31	g39	0.0122503510821185	0.851188899098842
g39	g31	0.0122503510821184	0.851188899098844
g13	g7	0.0121904077522692	0.851908673635493
g7	g13	0.0121904077522692	0.851908673635493
g21	g63	0.01205351530421	0.853552879802941
g63	g21	0.01205351530421	0.853552879802942
g30	g54	0.0119661891569531	0.854602079190802
g54	g30	0.011966189156953	0.854602079190802
g28	g21	0.0119648399925683	0.854618291034911
g21	g28	0.0119648399925682	0.854618291034912
g13	g59	0.0119262141317041	0.855082453374574
g59	g13	0.0119262141317041	0.855082453374574
g38	g0	0.0119230825593487	0.855120087290004
g0	g38	0.0119230825593487	0.855120087290004
g54	g39	0.0119113179612377	0.855261472192028
g39	g54	0.0119113179612377	0.855261472192028
g27	g62	0.0118925560309862	0.855486959370605
g62	g27	0.0118925560309862	0.855486959370605
g51	g62	0.0117004297143197	0.857796669565611
g62	g51	0.0117004297143197	0.857796669565611
g57	g25	0.0116153861332173	0.858819436724183
g25	g57	0.0116153861332172	0.858819436724183
g33	g4	0.0114828117915617	0.860414296293012
g4	g33	0.0114828117915616	0.860414296293013
g27	g48	0.0114424261491687	0.860900245335212
g48	g27	0.0114424261491687	0.860900245335212
g7	g34	0.0114423813021556	0.860900784995791
g34	g7	0.0114423813021556	0.860900784995791
g59	g20	0.0114298900390884	0.861051099463282
g20	g59	0.0114298900390883	0.861051099463283
g22	g49	0.0113315954579107	0.862234108115518
g49	g22	0.0113315954579107	0.862234108115518
g47	g62	0.0113254203443595	0.862308437982644
g62	g47	0.0113254203443595	0.862308437982644
g20	g52	0.0112337664617923	0.863411818216779
g52	g20	0.0112337664617922	0.86341181821678
g39	g1	0.0111617129997216	0.864279423720918
g1	g39	0.0111617129997215	0.86427942372092
g28	g6	0.0109993858466391	0.866234621258148
g6	g28	0.0109993858466391	0.866234621258148
g9	g18	0.0109805857855789	0.866461116966506
g18	g9	0.0109805857855787	0.866461116966507
g8	g25	0.0109774872224154	0.866498448277746
g25	g8	0.0109774872224154	0.866498448277746
g58	g59	0.0109324743970294	0.867040793546316
g59	g58	0.0109324743970293	0.867040793546317
g5	g22	0.0108366248737817	0.868195860991616
g22	g5	0.0108366248737816	0.868195860991616
g11	g49	0.0107759568260255	0.868927106690849
g49	g11	0.0107759568260255	0.868927106690849
g0	g63	0.0107488312483282	0.869254093491615
g63	g0	0.0107488312483282	0.869254093491616
g43	g26	0.0107448739657708	0.869301798634935
g26	g43	0.0107448739657708	0.869301798634936
g25	g35	0.0107350816420611	0.869419847381522
g35	g25	0.0107350816420611	0.869419847381522
g46	g11	0.0107223340639627	0.869573526741288
g11	g46	0.0107223340639626	0.869573526741288
g52	g58	0.0104983987563305	0.872273988380157
g58	g52	0.0104983987563304	0.872273988380158
g9	g1	0.0104401538808412	0.872976613780128
g1	g9	0.0104401538808411	0.872976613780128
g6	g39	0.0104177961374795	0.873246348418303
g39	g6	0.0104177961374795	0.873246348418303
g39	g8	0.0103124363042755	0.874517656993671
g8	g39	0.0103124363042754	0.874517656993672
g35	g1	0.0102425003028236	0.875361707192523
g1	g35	0.0102425003028236	0.875361707192523
g21	g45	0.0101478503507207	0.87650425165496
g45	g21	0.0101478503507205	0.876504251654963
g58	g61	0.00990777617838273	0.879403391811245
g61	g58	0.00990777617838271	0.879403391811245
g32	g0	0.00989989284746219	0.879498618526536
g0	g32	0.00989989284746217	0.879498618526536
g58	g35	0.00988315442031863	0.879700816139109
g35	g58	0.00988315442031858	0.879700816139109
g21	g62	0.00971900276436396	0.881684153803198
g62	g21	0.00971900276436388	0.881684153803199
g16	g40	0.00971814655365534	0.881694500784072
g40	g16	0.00971814655365534	0.881694500784072
g0	g41	0.00959908944348719	0.883133455265855
g41	g0	0.00959908944348716	0.883133455265855
g6	g25	0.00952603629108902	0.884016584252231
g25	g6	0.00952603629108902	0.884016584252231
g26	g30	0.00944616462416206	0.884982305131722
g30	g26	0.00944616462416206	0.884982305131722
g21	g29	0.0094319620478027	0.885154044979884
g29	g21	0.0094319620478027	0.885154044979884
g11	g21	0.00941497175974527	0.885359501330258
g21	g11	0.00941497175974522	0.885359501330258
g61	g46	0.00939102477618946	0.885649095050928
g46	g61	0.00939102477618944	0.885649095050928
g49	g0	0.00932723241491856	0.886420617622423
g0	g49	0.00932723241491855	0.886420617622423
g12	g55	0.00925943444182518	0.887240702426349
g55	g12	0.00925943444182508	0.88724070242635
g28	g39	0.00922414425149079	0.887667620371593
g39	g28	0.00922414425149078	0.887667620371593
g38	g61	0.0091058816106366	0.889098520878852
g61	g38	0.00910588161063657	0.889098520878853
g1	g27	0.00887564932089041	0.891885206729921
g27	g1	0.00887564932089037	0.891885206729921
g22	g63	0.0088732699981487	0.891914012566435
g63	g22	0.00887326999814866	0.891914012566436
g63	g44	0.00887160285727137	0.891934196288307
g44	g63	0.00887160285727131	0.891934196288308
g15	g19	0.00879931245367461	0.892809467639732
g19	g15	0.00879931245367454	0.892809467639733
g59	g52	0.00876958343267948	0.893169455759013
g52	g59	0.00876958343267945	0.893169455759013
g59	g19	0.00839628016476225	0.897691615145328
g19	g59	0.0083962801647622	0.897691615145328
g23	g8	0.0081984795859825	0.90008910039521
g8	g23	0.0081984795859825	0.90008910039521
g30	g13	0.00809052699302748	0.901397947033976
g13	g30	0.00809052699302729	0.901397947033979
g1	g46	0.00804844257742685	0.901908262312651
g46	g1	0.00804844257742677	0.901908262312652
g31	g45	0.00797354566840741	0.902816561112077
g45	g31	0.00797354566840741	0.902816561112077
g27	g42	0.00793913533356377	0.903233908710146
g42	g27	0.00793913533356376	0.903233908710147
g63	g23	0.00793539647771974	0.903279257226699
g23	g63	0.00793539647771973	0.903279257226699
g56	g54	0.00790410119149959	0.903658849481672
g54	g56	0.00790410119149957	0.903658849481672
g42	g35	0.00784708975667579	0.904350418716197
g35	g42	0.00784708975667577	0.904350418716197
g8	g56	0.007597442527939	0.907379571711086
g56	g8	0.00759744252793895	0.907379571711087
g38	g22	0.0072455020402498	0.91165218824469
g22	g38	0.00724550204024975	0.911652188244691
g45	g43	0.00724166802233248	0.911698748069264
g43	g45	0.00724166802233241	0.911698748069265
g52	g8	0.00707184742600443	0.913761327600049
g8	g52	0.00707184742600439	0.91376132760005
g3	g23	0.00696380441614076	0.915073880240594
g23	g3	0.00696380441614069	0.915073880240594
g18	g57	0.00683336881368289	0.916658773954884
g57	g18	0.00683336881368287	0.916658773954884
g38	g26	0.00682835895215904	0.916719654261737
g26	g38	0.00682835895215899	0.916719654261738
g3	g15	0.00676097577587191	0.917538547953197
g15	g3	0.00676097577587186	0.917538547953198
g44	g1	0.0067467442154929	0.91771151228716
g1	g44	0.0067467442154929	0.91771151228716
g43	g3	0.00673244622761169	0.917885287849623
g3	g43	0.00673244622761167	0.917885287849623
g40	g47	0.00665852808665362	0.918783739635006
g47	g40	0.0066585280866536	0.918783739635006
g28	g36	0.00663137699249218	0.919113778592312
g36	g28	0.00663137699249215	0.919113778592312
g55	g54	0.00643038809903961	0.921557354364428
g54	g55	0.0064303880990396	0.921557354364428
g36	g4	0.00638247732152274	0.922139951833217
g4	g36	0.00638247732152268	0.922139951833218
g30	g8	0.00638055986842218	0.922163269025535
g8	g30	0.00638055986842217	0.922163269025535
g31	g63	0.0062835816892019	0.923342658641388
g63	g31	0.00628358168920188	0.923342658641388
g35	g40	0.00626311594930031	0.923591572005568
g40	g35	0.00626311594930031	0.923591572005568
g43	g1	0.00618663169748366	0.92452187285731
g1	g43	0.00618663169748364	0.92452187285731
g54	g10	0.00617498937964084	0.92466349088107
g10	g54	0.00617498937964078	0.924663490881071
g40	g25	0.00617125387565839	0.924708930333412
g25	g40	0.00617125387565838	0.924708930333412
g59	g10	0.00612676914564981	0.925250070620012
g10	g59	0.00612676914564977	0.925250070620013
g56	g59	0.00598539542929	0.926970056554845
g59	g56	0.00598539542928999	0.926970056554845
g9	g31	0.00581330235132477	0.929064238410059
g31	g9	0.00581330235132477	0.929064238410059
g16	g10	0.00576035863679825	0.929708603555704
g10	g16	0.00576035863679821	0.929708603555704
g62	g54	0.00573200962418459	0.930053651382939
g54	g62	0.00573200962418458	0.930053651382939
g7	g35	0.00566197502704217	0.930906127967942
g35	g7	0.00566197502704213	0.930906127967942
g62	g43	0.00561766742965455	0.931445490570885
g43	g62	0.00561766742965455	0.931445490570885
g50	g57	0.00551291037114034	0.932720836920911
g57	g50	0.00551291037114032	0.932720836920912
g58	g20	0.00546807321994785	0.933266751556378
g20	g58	0.00546807321994783	0.933266751556378
g15	g2	0.00538741776654262	0.934248850191056
g2	g15	0.00538741776654259	0.934248850191057
g31	g13	0.00538150041390612	0.934320906585823
g13	g31	0.00538150041390605	0.934320906585824
g61	g42	0.00527186673716168	0.935656026636527
g42	g61	0.00527186673716164	0.935656026636528
g54	g11	0.00523637778470696	0.936088250170908
g11	g54	0.00523637778470696	0.936088250170908
g57	g27	0.00517738014352352	0.93680682975568
g27	g57	0.0051773801435235	0.936806829755681
g14	g8	0.00514858939536206	0.937157513971199
g8	g14	0.00514858939536201	0.9371575139712
g47	g10	0.00513523802305517	0.937320143784473
g10	g47	0.00513523802305502	0.937320143784475
g53	g32	0.00512915417816298	0.937394250478976
g32	g53	0.00512915417816298	0.937394250478976
g24	g17	0.0050887177361915	0.937886816318932
g17	g24	0.00508871773619145	0.937886816318932
g14	g42	0.00499782523893778	0.938994085194961
g42	g14	0.00499782523893771	0.938994085194962
g35	g13	0.00484269216785713	0.940884213970416
g13	g35	0.00484269216785713	0.940884213970416
g44	g46	0.00479058993191814	0.941519098145496
g46	g44	0.00479058993191808	0.941519098145496
g25	g62	0.00476962281337505	0.941774600343678
g62	g25	0.00476962281337503	0.941774600343678
g49	g37	0.00468748622826791	0.94277556169363
g37	g49	0.00468748622826788	0.942775561693631
g42	g46	0.00459040450995933	0.943958768284912
g46	g42	0.00459040450995932	0.943958768284912
g61	g32	0.0045707624258893	0.944198175896257
g32	g61	0.00457076242588929	0.944198175896257
g52	g61	0.00456315508023222	0.944290899402407
g61	g52	0.00456315508023222	0.944290899402407
g63	g5	0.00456261719638113	0.944297455525251
g5	g63	0.00456261719638112	0.944297455525251
g60	g32	0.00454058741723829	0.944565973845484
g32	g60	0.00454058741723826	0.944565973845484
g26	g15	0.00438759074583405	0.946431002826722
g15	g26	0.0043875907458339	0.946431002826723
g27	g30	0.00438028850579918	0.946520024486288
g30	g27	0.00438028850579908	0.946520024486289
g11	g5	0.00434849971158772	0.946907569616397
g5	g11	0.00434849971158768	0.946907569616398
g9	g29	0.00419365530627304	0.948795493250251
g29	g9	0.00419365530627304	0.948795493250251
g43	g34	0.00412647719492609	0.949614644563636
g34	g43	0.00412647719492606	0.949614644563637
g23	g54	0.00409728609797213	0.949970609269434
g54	g23	0.00409728609797212	0.949970609269435
g36	g30	0.0040905194477819	0.950053125184022
g30	g36	0.00409051944778182	0.950053125184023
g60	g46	0.00395425002533942	0.951714974713438
g46	g60	0.00395425002533936	0.951714974713439
g29	g54	0.0038143422620319	0.953421412009589
g54	g29	0.00381434226203189	0.953421412009589
g63	g11	0.00380228352674113	0.953568500922492
g11	g63	0.00380228352674109	0.953568500922492
g57	g41	0.00376133411188777	0.954068001562073
g41	g57	0.00376133411188769	0.954068001562074
g62	g55	0.00374616929592445	0.954252986426637
g55	g62	0.00374616929592444	0.954252986426637
