Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TRANSFAC_and_JASPAR_PWMs	NCOA1 (human)	1/79	0.7176657415803493	1.0	0	0	0.7986263626562313	0.2649453813889709	LSM3
TRANSFAC_and_JASPAR_PWMs	ESR2 (human)	1/80	0.7221584631812871	1.0	0	0	0.7886435331230285	0.2567118975399671	LSM2
TRANSFAC_and_JASPAR_PWMs	GTF2I (human)	3/237	0.7280248145273162	1.0	0	0	0.7986263626562313	0.2535000962162611	NPM1;EBNA1BP2;NDUFC1
TRANSFAC_and_JASPAR_PWMs	NR2F1 (human)	15/1073	0.7282883757727648	1.0	0	0	0.8819871759064624	0.2796412564085239	UQCRB;TXNRD3;RPS6;LSM1;RPL7;LSM2;HINT1;EIF3M;DAD1;RUVBL1;NHP2;SRPRB;UBA1;MCM5;RPL26
TRANSFAC_and_JASPAR_PWMs	POU3F1 (human)	2/162	0.7300262836505069	1.0	0	0	0.7789071932079292	0.24510241888629536	EBNA1BP2;DUT
TRANSFAC_and_JASPAR_PWMs	Klf4 (mouse)	2/163	0.7331421780120831	1.0	0	0	0.7741286214704574	0.2403016226745185	DRAP1;KPNB1
TRANSFAC_and_JASPAR_PWMs	NFYB (mouse)	25/1748	0.7345859889576052	1.0	0	0	0.9023381385847008	0.27832459160270845	RPL10;MRPS36;OLA1;AK2;HNRNPR;PRPF19;PMF1;LMNB2;G3BP1;CCT8;GOLGA7;RFC3;UBE2I;CBX5;GLRX3;NONO;ACTL6A;ILF2;NUDT21;HNRNPUL1;MSH2;RPA3;MCM5;ASF1B;TOMM6
TRANSFAC_and_JASPAR_PWMs	CPEB1 (mouse)	25/1748	0.7345859889576052	1.0	0	0	0.9023381385847008	0.27832459160270845	RPL10;MRPS36;OLA1;AK2;HNRNPR;PRPF19;PMF1;LMNB2;G3BP1;CCT8;GOLGA7;RFC3;UBE2I;CBX5;GLRX3;NONO;ACTL6A;ILF2;NUDT21;HNRNPUL1;MSH2;RPA3;MCM5;ASF1B;TOMM6
TRANSFAC_and_JASPAR_PWMs	FOXA2 (human)	1/83	0.7352134971309557	1.0	0	0	0.7601383451788226	0.2338142599378153	UQCRC1
TRANSFAC_and_JASPAR_PWMs	RORB (mouse)	14/1020	0.7474028495354563	1.0	0	0	0.8659615265664625	0.2521255205520945	DUT;NOP58;NDUFA3;UCK2;PSMD7;EIF3K;PSME3;RPA3;ANP32E;CALM3;MCM5;CCT7;GOLGA7;SNRPB
TRANSFAC_and_JASPAR_PWMs	NR2F1 (mouse)	14/1021	0.7486724016628971	1.0	0	0	0.8651133761976414	0.25041033003568297	DUT;NOP58;NDUFA3;UCK2;PSMD7;EIF3K;PSME3;RPA3;ANP32E;CALM3;MCM5;CCT7;GOLGA7;SNRPB
TRANSFAC_and_JASPAR_PWMs	Stat3 (mouse)	25/1762	0.7486972006900219	1.0	0	0	0.8951685960533807	0.2590802757177829	SF3B5;DDX27;HSP90AB1;PRPF19;TYMS;PSMB6;PSMD7;MAT2A;PSMD3;POLR2L;CCT3;SSB;CBX5;NDUFA5;POLR3GL;LSM1;RPA2;EIF2S2;PSMA5;DAD1;SNRPF;MCM6;THOP1;RSL24D1;SNRPB
TRANSFAC_and_JASPAR_PWMs	EGR1 (human)	9/681	0.7558188034807597	1.0	0	0	0.8338081407468142	0.2334275986037497	GCSH;GINS2;DUT;MCM7;NAA10;PSMD13;RBBP7;LSM5;MAD2L1
